filename,case_name,citation,catchword,area_of_law,topic,subtopic,primary_statute,is_criminal,taxonomy_key,pdf_url
2022_SGHC_27.pdf,[2022] SGHC 27,[2022] SGHC 27,Criminal Procedure and Sentencing — Statements — Admissibility,Criminal Procedure,Statements,Admissibility,Criminal Procedure Code 2010 s 258,True,Criminal Procedure and Sentencing — Statements — Admissibility,https://www.elitigation.sg/gd/gd/2022_SGHC_27/pdf
2022_SGCA_11.pdf,[2022] SGCA 11,[2022] SGCA  11,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGCA_11/pdf
2022_SGHC_18.pdf,[2022] SGHC 18,2022 SGHC 18,Criminal Procedure and Sentencing — Sentencing — Young offenders,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_18/pdf
2022_SGCA_4.pdf,[2022] SGCA 4,[2022] SGCA  4,Criminal Procedure and Sentencing — Appeal — Out of Time,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_4/pdf
2022_SGHC_6.pdf,[2022] SGHC 6,[2022] SGHC 6,Criminal Law — Statutory offences — Prevention of Corruption Act,Criminal Law,Statutory offences,Prevention of Corruption Act,Prevention of Corruption Act,True,Criminal Law — Statutory offences — Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2022_SGHC_6/pdf
2022_SGHC_6.pdf,[2022] SGHC 6,[2022] SGHC 6,Evidence — Witnesses,Evidence,Witnesses,Witness testimony,Evidence Act,False,Evidence — Witnesses,https://www.elitigation.sg/gd/gd/2022_SGHC_6/pdf
2022_SGHC_5.pdf,[2022] SGHC 5,[2022] SGHC 5,"Criminal Law — Statutory offences — Prevention of Corruption Act (Cap 241, 1993 Rev Ed)",Criminal Law,Statutory offences,Prevention of Corruption Act,Prevention of Corruption Act,True,Criminal Law — Statutory offences — Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2022_SGHC_5/pdf
2022_SGHC_5.pdf,[2022] SGHC 5,[2022] SGHC 5,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2022_SGHC_5/pdf
2021_SGHC_295.pdf,[2021] SGHC 295,[2021] SGHC --295,Criminal Law — Offences — Rape,Criminal Law,Sexual offences,Rape,Penal Code s 375,True,Criminal Law — Offences — Rape,https://www.elitigation.sg/gd/gd/2021_SGHC_295/pdf
2021_SGHC_295.pdf,[2021] SGHC 295,[2021] SGHC --295,Criminal Law — General exceptions — Consent,Criminal Law,General exceptions / Defences,Consent,Penal Code s 90,True,Criminal Law — General exceptions — Consent,https://www.elitigation.sg/gd/gd/2021_SGHC_295/pdf
2021_SGHC_295.pdf,[2021] SGHC 295,[2021] SGHC --295,Criminal Law — General exceptions — Mistake of fact,Criminal Law,General exceptions / Defences,General,Penal Code ss 76-106,True,Criminal Law — General exceptions,https://www.elitigation.sg/gd/gd/2021_SGHC_295/pdf
2021_SGCA_119.pdf,[2021] SGCA 119,[2021] SGCA 119,Criminal Law — Statutory offences — Prevention of Corruption Act,Criminal Law,Statutory offences,Prevention of Corruption Act,Prevention of Corruption Act,True,Criminal Law — Statutory offences — Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2021_SGCA_119/pdf
2021_SGCA_119.pdf,[2021] SGCA 119,[2021] SGCA 119,Criminal Procedure and Sentencing — Criminal references,Criminal Procedure,Reference,Criminal reference,Criminal Procedure Code 2010 s 397,True,Criminal Procedure and Sentencing — Criminal reference,https://www.elitigation.sg/gd/gd/2021_SGCA_119/pdf
2021_SGCA_119.pdf,[2021] SGCA 119,[2021] SGCA 119,Criminal Procedure and Sentencing — Sentencing — Penalties,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2021_SGCA_119/pdf
2021_SGCA_118.pdf,[2021] SGCA 118,[2021] SGCA 118,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2021_SGCA_118/pdf
2021_SGCA_118.pdf,[2021] SGCA 118,[2021] SGCA 118,Criminal Procedure and Sentencing — Criminal review — Convicted person applying for leave to make review application,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Procedure and Sentencing — Criminal review,https://www.elitigation.sg/gd/gd/2021_SGCA_118/pdf
2021_SGHC_290.pdf,[2021] SGHC 290,[2021] SGHC 290,Criminal Procedure and Sentencing — Gag orders — Amendment or revocation,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2021_SGHC_290/pdf
2021_SGHC_284.pdf,[2021] SGHC 284,[2021] SGHC 284,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2021_SGHC_284/pdf
2021_SGHC_273.pdf,[2021] SGHC 273,[2021] SGHC 273,Criminal Procedure and Sentencing — Sentencing — Sentencing frameworks,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2021_SGHC_273/pdf
2021_SGHC_273.pdf,[2021] SGHC 273,[2021] SGHC 273,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_273/pdf
2021_SGCA_113.pdf,[2021] SGCA 113,[2021] SGCA 113,Criminal Procedure and Sentencing — Statements — Voluntariness,Criminal Procedure,Statements,Voluntariness,Criminal Procedure Code 2010 s 258(3),True,Criminal Procedure and Sentencing — Statements — Voluntariness,https://www.elitigation.sg/gd/gd/2021_SGCA_113/pdf
2021_SGHC_269.pdf,[2021] SGHC 269,[2021] SGHC 269,"Criminal Law — Statutory offences — Section 8(b)(ii) of the Misuse of Drugs Act (Cap 185, 2008 Rev Ed)",Criminal Law,Statutory offences,Drug offences,Misuse of Drugs Act s 8,True,Criminal Law — Statutory offences — Section 8,https://www.elitigation.sg/gd/gd/2021_SGHC_269/pdf
2021_SGHC_269.pdf,[2021] SGHC 269,[2021] SGHC 269,"Constitutional Law — Equal protection of the law — Article 12(1) of the Constitution of the Republic of Singapore (1985 Rev Ed, 1999 Reprint)",Constitutional Law,Equal protection,Equal protection of the law,Constitution of Singapore Art 12,False,Constitutional Law — Equal protection of the law,https://www.elitigation.sg/gd/gd/2021_SGHC_269/pdf
2021_SGHC_269.pdf,[2021] SGHC 269,[2021] SGHC 269,"Constitutional Law — Liberty of the person — Article 9(1) of the Constitution of the Republic of Singapore (1985 Rev Ed, 1999 Reprint)",Constitutional Law,Fundamental liberties,Liberty of the person,Constitution of Singapore Art 9,False,Constitutional Law — Liberty of the person,https://www.elitigation.sg/gd/gd/2021_SGHC_269/pdf
2021_SGCA_110.pdf,[2021] SGCA 110,[2021] SGCA 110,Criminal law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2021_SGCA_110/pdf
2021_SGCA_108.pdf,[2021] SGCA 108,[2021] SGCA 108,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2021_SGCA_108/pdf
2021_SGHC_261.pdf,[2021] SGHC 261,[2021] SGHC 261,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_261/pdf
2021_SGHC_259.pdf,[2021] SGHC 259,[2021] SGHC 259,Constitutional Law — Equal protection of the law,Constitutional Law,Equal protection,Equal protection of the law,Constitution of Singapore Art 12,False,Constitutional Law — Equal protection of the law,https://www.elitigation.sg/gd/gd/2021_SGHC_259/pdf
2021_SGHC_259.pdf,[2021] SGHC 259,[2021] SGHC 259,Constitutional Law — Judicial power,Constitutional Law,Judicial power,Judicial power,Constitution of Singapore Art 93,False,Constitutional Law — Judicial power,https://www.elitigation.sg/gd/gd/2021_SGHC_259/pdf
2021_SGHC_259.pdf,[2021] SGHC 259,[2021] SGHC 259,Criminal Procedure and Sentencing — Sentencing — Mandatory treatment order,Criminal Law,Sentencing,Mandatory treatment order,Criminal Procedure Code 2010 s 339,True,Criminal Procedure and Sentencing — Sentencing — Mandatory treatment order,https://www.elitigation.sg/gd/gd/2021_SGHC_259/pdf
2021_SGCA_106.pdf,[2021] SGCA 106,[2021] SGCA 106,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGCA_106/pdf
2021_SGHC_255.pdf,[2021] SGHC 255,[2021] SGHC 255,Criminal law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2021_SGHC_255/pdf
2021_SGHC_254.pdf,[2021] SGHC 254,[2021] SGHC 254,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_254/pdf
2021_SGHC_252.pdf,[2021] SGHC 252,[2021] SGHC 252,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2021_SGHC_252/pdf
2021_SGHC_252.pdf,[2021] SGHC 252,[2021] SGHC 252,Criminal Law — Special exceptions — Provocation,Criminal Law,General exceptions / Defences,Provocation,Penal Code s 294 Exception 1,True,Criminal Law — Special exceptions — Provocation,https://www.elitigation.sg/gd/gd/2021_SGHC_252/pdf
2021_SGHC_251.pdf,[2021] SGHC 251,2021 SGHC 251,Criminal Law — Offences — Attempt to murder,Criminal Law,Offences against person,Attempted murder,"Penal Code ss 300, 511",True,Criminal Law — Offences — Attempt to murder,https://www.elitigation.sg/gd/gd/2021_SGHC_251/pdf
2021_SGHC_251.pdf,[2021] SGHC 251,2021 SGHC 251,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_251/pdf
2021_SGCA_101.pdf,[2021] SGCA 101,[2021] SGCA 101,Criminal Procedure and Sentencing — Reopening concluded decisions — Threshold,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2021_SGCA_101/pdf
2021_SGHC_242.pdf,[2021] SGHC 242,[2021] SGHC 242,"Criminal Law — Offences — Statutory offences — Misuse of Drugs Act (Cap 185, 2008 Rev Ed)",Criminal Law,Offences,General,Penal Code,True,Criminal Law — Offences,https://www.elitigation.sg/gd/gd/2021_SGHC_242/pdf
2021_SGHC_240.pdf,[2021] SGHC 240,[2021] SGHC 240,Criminal Law — Statutory offences — Securities and Futures Act,Criminal Law,Statutory offences,Securities and Futures Act,Securities and Futures Act,True,Criminal Law — Statutory offences — Securities and Futures Act,https://www.elitigation.sg/gd/gd/2021_SGHC_240/pdf
2021_SGHC_240.pdf,[2021] SGHC 240,[2021] SGHC 240,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2021_SGHC_240/pdf
2021_SGHC_236.pdf,[2021] SGHC 236,[2021] SGHC 236,Criminal Law — Offences — Property — Cheating,Criminal Law,Property offences,Property offence,Penal Code,True,Criminal Law — Offences — Property,https://www.elitigation.sg/gd/gd/2021_SGHC_236/pdf
2021_SGHC_236.pdf,[2021] SGHC 236,[2021] SGHC 236,Criminal Procedure and Sentencing — Sentencing — Principles for reducing sentence on account of ill health,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_236/pdf
2021_SGHC_226.pdf,[2021] SGHC 226,[2021] SGHC 226,"Criminal Procedure and Sentencing — Sentencing — Benchmark sentences — Appeal against sentence imposed for dealing with duty unpaid cigarettes under s 128I(1)(b), punishable under s 128L(4) of the Customs Act (Cap 70, 2004 Rev Ed) — Whether the sentencing frameworks for ss 128F and 128H applied to s 128I(1)(b) of the Customs Act",Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2021_SGHC_226/pdf
2021_SGHC_226.pdf,[2021] SGHC 226,[2021] SGHC 226,Criminal Procedure and Sentencing — Sentencing — Principles — Appellant charged with dealing with duty unpaid cigarettes — Relevant sentencing considerations — Whether sentence imposed was manifestly excessive,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_226/pdf
2021_SGHC_224.pdf,[2021] SGHC 224,[2021] SGHC 224,Criminal Procedure and Sentencing — Sentencing — Benchmark Sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2021_SGHC_224/pdf
2021_SGHC_224.pdf,[2021] SGHC 224,[2021] SGHC 224,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_224/pdf
2021_SGCA_91.pdf,[2021] SGCA 91,[2021] SGCA 91,Criminal Procedure and Sentencing — Charge — Alteration,Criminal Procedure,Charge,Alteration of charge,Criminal Procedure Code 2010 s 128,True,Criminal Procedure and Sentencing — Charge — Alteration,https://www.elitigation.sg/gd/gd/2021_SGCA_91/pdf
2021_SGCA_90.pdf,[2021] SGCA 90,[2021] SGCA 90,Criminal Procedure and Sentencing — Criminal motions — Abuse of process,Criminal Procedure,Motions,Criminal motions,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Criminal motions,https://www.elitigation.sg/gd/gd/2021_SGCA_90/pdf
2021_SGCA_90.pdf,[2021] SGCA 90,[2021] SGCA 90,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2021_SGCA_90/pdf
2021_SGHC_218.pdf,[2021] SGHC 218,[2021] SGHC 218,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2021_SGHC_218/pdf
2021_SGCA_89.pdf,[2021] SGCA 89,[2021] SGCA 89,Criminal Procedure and Sentencing — Appeal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2021_SGCA_89/pdf
2021_SGCA_88.pdf,[2021] SGCA 88,[2021] SGCA 88,Criminal Procedure and Sentencing — Criminal references — Requirements,Criminal Procedure,Reference,Criminal reference,Criminal Procedure Code 2010 s 397,True,Criminal Procedure and Sentencing — Criminal reference,https://www.elitigation.sg/gd/gd/2021_SGCA_88/pdf
2021_SGHC_211.pdf,[2021] SGHC 211,[2021] SGHC 211,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2021_SGHC_211/pdf
2021_SGHC_207.pdf,[2021] SGHC 207,[2021] SGHC 207,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2021_SGHC_207/pdf
2021_SGHC_204.pdf,[2021] SGHC 204,[2021] SGHC 204,Criminal Procedure and Sentencing — Sentencing — Principles for reducing sentence on account of hardship to family — Principles for reducing sentence on account of ill health — Whether lack of restitution aggravating,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2021_SGHC_204/pdf
2021_SGHC_200.pdf,[2021] SGHC 200,[2021] SGHC 200,Criminal Law — Statutory offences — Women’s Charter,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2021_SGHC_200/pdf
2021_SGHC_200.pdf,[2021] SGHC 200,[2021] SGHC 200,Criminal Law — Statutory offences — Prevention of Human Trafficking Act,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2021_SGHC_200/pdf
